sku,variant_id,item_class,family,subfamily,product_type,product_name,species_group,allowed_alternates,substitution_policy,lumber_grade,design_grade,moisture_condition,thickness_in,width_in,depth_in,length_in,diameter_in,nominal_size_text,actual_size_text,uom_takeoff,uom_purchase,lf_per_piece,bf_per_piece,sf_per_sheet,coverage_sf,count_per_box,lb_per_box,awpa_uc,retention_pcf,preservative_type,panel_width_in,panel_length_in,span_rating,exposure_class,edge_type,ps_standard,manufacturer,series,model,connector_type,finish,mount_type,seat_depth,skewable,joist_size_fit,fastener_coating,shank_type,head_type,angle_deg,collation_type,roll_width_ft,roll_length_ft,tape_width_in,adhesive_type,application_tags,irc_reference,requires_quote,spec_inputs,vendor_id,vendor_sku,vendor_sku_desc,price,price_uom,price_effective_date,stock_status,lead_time_days,min_order_qty,notes
CONC-WEDGE-5-8X5,CONC-WEDGE-5-8X5-V1,hardware,anchors,wedge_anchor,expansion_anchor,"Wedge Anchor Zinc 5/8""x5""",,,EquivalentOnlySameSpec,,,,,,,,,,,EA,BX,,,,,25,,,,,,,,,,,,,,,,,,,,Zinc,,,,,,,,,concrete|anchor|wedge|mechanical,,N,,,,,,,,STOCK,,,
CONC-SLEEVE-1-4X1-1-2,CONC-SLEEVE-1-4X1-1-2-V1,hardware,anchors,sleeve_anchor,expansion_anchor,"Sleeve Anchor Zinc 1/4""x1-1/2""",,,EquivalentOnlySameSpec,,,,,,,,,,,EA,BX,,,,,50,,,,,,,,,,,,,,,,,,,,Zinc,,,,,,,,,concrete|anchor|sleeve|mechanical,,N,,,,,,,,STOCK,,,
CONC-SLEEVE-3-8X2,CONC-SLEEVE-3-8X2-V1,hardware,anchors,sleeve_anchor,expansion_anchor,"Sleeve Anchor Zinc 3/8""x2""",,,EquivalentOnlySameSpec,,,,,,,,,,,EA,BX,,,,,50,,,,,,,,,,,,,,,,,,,,Zinc,,,,,,,,,concrete|anchor|sleeve|mechanical,,N,,,,,,,,STOCK,,,
CONC-SLEEVE-1-2X2-1-4,CONC-SLEEVE-1-2X2-1-4-V1,hardware,anchors,sleeve_anchor,expansion_anchor,"Sleeve Anchor Zinc 1/2""x2-1/4""",,,EquivalentOnlySameSpec,,,,,,,,,,,EA,BX,,,,,50,,,,,,,,,,,,,,,,,,,,Zinc,,,,,,,,,concrete|anchor|sleeve|mechanical,,N,,,,,,,,STOCK,,,
CONC-EPOXY-10OZ,CONC-EPOXY-10OZ-V1,concrete,adhesives,epoxy_anchor,anchoring_adhesive,Epoxy Anchoring Adhesive 10oz Cartridge,,,Allowed,,,,,,,,,,,TUBE,TUBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete|anchor|epoxy|adhesive|chemical,,N,,,,,,,,STOCK,,,
CONC-EPOXY-22OZ,CONC-EPOXY-22OZ-V1,concrete,adhesives,epoxy_anchor,anchoring_adhesive,Epoxy Anchoring Adhesive 22oz Cartridge,,,Allowed,,,,,,,,,,,TUBE,TUBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete|anchor|epoxy|adhesive|chemical,,N,,,,,,,,STOCK,,,
CONC-MIX-STD-60,CONC-MIX-STD-60-V1,concrete,concrete_mix,standard,concrete_mix,Concrete Mix 60lb,,,Allowed,,,,,,,,,,,CF,BAG,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete|mix|standard,,N,,,,,,,,STOCK,,,Yields approx 0.45 CF
CONC-MIX-STD-80,CONC-MIX-STD-80-V1,concrete,concrete_mix,standard,concrete_mix,Concrete Mix 80lb,,,Allowed,,,,,,,,,,,CF,BAG,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete|mix|standard,,N,,,,,,,,STOCK,,,Yields approx 0.6 CF
CONC-MIX-FAST-50,CONC-MIX-FAST-50-V1,concrete,concrete_mix,fast_setting,concrete_mix,Fast-Setting Concrete 50lb,,,Allowed,,,,,,,,,,,CF,BAG,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete|mix|fast_setting,,N,,,,,,,,STOCK,,,Yields approx 0.375 CF
CONC-MIX-HIGH-80,CONC-MIX-HIGH-80-V1,concrete,concrete_mix,high_strength,concrete_mix,High-Strength Concrete 80lb,,,Allowed,,,,,,,,,,,CF,BAG,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete|mix|high_strength,,N,,,,,,,,STOCK,,,Yields approx 0.6 CF
CONC-MIX-CRACK-60,CONC-MIX-CRACK-60-V1,concrete,concrete_mix,crack_resistant,concrete_mix,Crack-Resistant Concrete 60lb,,,Allowed,,,,,,,,,,,CF,BAG,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete|mix|crack_resistant,,N,,,,,,,,STOCK,,,Yields approx 0.45 CF
CONC-MORTAR-TYPES,CONC-MORTAR-TYPES-V1,concrete,mortar,type_s,mortar_mix,Type S Mortar Mix 80lb,,,Allowed,,,,,,,,,,,CF,BAG,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete|mortar|type_s,,N,,,,,,,,STOCK,,,"High strength, below grade"
CONC-MORTAR-TYPEN,CONC-MORTAR-TYPEN-V1,concrete,mortar,type_n,mortar_mix,Type N Mortar Mix 80lb,,,Allowed,,,,,,,,,,,CF,BAG,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete|mortar|type_n,,N,,,,,,,,STOCK,,,"General purpose, above grade"
FENCE-PICKET-PT-1X4-DE-6,FENCE-PICKET-PT-1X4-DE-6-V1,pt_lumber,fence,pickets,fence_picket,PT Fence Picket 1x4 Dog-Ear 6',SYP,,EquivalentOnlySameSpec,,,,0.75,3.5,,72,,1x4,0.75x3.5,EA,EA,6.0,2.0,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,fence|picket|pt|dog_ear,R317,N,,,,,,,,STOCK,,,
FENCE-PICKET-PT-1X4-DE-8,FENCE-PICKET-PT-1X4-DE-8-V1,pt_lumber,fence,pickets,fence_picket,PT Fence Picket 1x4 Dog-Ear 8',SYP,,EquivalentOnlySameSpec,,,,0.75,3.5,,96,,1x4,0.75x3.5,EA,EA,8.0,2.67,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,fence|picket|pt|dog_ear,R317,N,,,,,,,,STOCK,,,
FENCE-PICKET-PT-1X4-FT-6,FENCE-PICKET-PT-1X4-FT-6-V1,pt_lumber,fence,pickets,fence_picket,PT Fence Picket 1x4 Flat-Top 6',SYP,,EquivalentOnlySameSpec,,,,0.75,3.5,,72,,1x4,0.75x3.5,EA,EA,6.0,2.0,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,fence|picket|pt|flat_top,R317,N,,,,,,,,STOCK,,,
FENCE-PICKET-PT-1X4-FT-8,FENCE-PICKET-PT-1X4-FT-8-V1,pt_lumber,fence,pickets,fence_picket,PT Fence Picket 1x4 Flat-Top 8',SYP,,EquivalentOnlySameSpec,,,,0.75,3.5,,96,,1x4,0.75x3.5,EA,EA,8.0,2.67,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,fence|picket|pt|flat_top,R317,N,,,,,,,,STOCK,,,
FENCE-PICKET-PT-1X6-DE-6,FENCE-PICKET-PT-1X6-DE-6-V1,pt_lumber,fence,pickets,fence_picket,PT Fence Picket 1x6 Dog-Ear 6',SYP,,EquivalentOnlySameSpec,,,,0.75,5.5,,72,,1x6,0.75x5.5,EA,EA,6.0,3.0,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,fence|picket|pt|dog_ear,R317,N,,,,,,,,STOCK,,,
FENCE-PICKET-PT-1X6-DE-8,FENCE-PICKET-PT-1X6-DE-8-V1,pt_lumber,fence,pickets,fence_picket,PT Fence Picket 1x6 Dog-Ear 8',SYP,,EquivalentOnlySameSpec,,,,0.75,5.5,,96,,1x6,0.75x5.5,EA,EA,8.0,4.0,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,fence|picket|pt|dog_ear,R317,N,,,,,,,,STOCK,,,
FENCE-PICKET-PT-1X6-FT-6,FENCE-PICKET-PT-1X6-FT-6-V1,pt_lumber,fence,pickets,fence_picket,PT Fence Picket 1x6 Flat-Top 6',SYP,,EquivalentOnlySameSpec,,,,0.75,5.5,,72,,1x6,0.75x5.5,EA,EA,6.0,3.0,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,fence|picket|pt|flat_top,R317,N,,,,,,,,STOCK,,,
FENCE-PICKET-PT-1X6-FT-8,FENCE-PICKET-PT-1X6-FT-8-V1,pt_lumber,fence,pickets,fence_picket,PT Fence Picket 1x6 Flat-Top 8',SYP,,EquivalentOnlySameSpec,,,,0.75,5.5,,96,,1x6,0.75x5.5,EA,EA,8.0,4.0,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,fence|picket|pt|flat_top,R317,N,,,,,,,,STOCK,,,
FENCE-PICKET-CED-1X6-DE-6,FENCE-PICKET-CED-1X6-DE-6-V1,cedar,fence,pickets,fence_picket,Cedar Fence Picket 1x6 Dog-Ear 6',WRC,,Allowed,,,,0.75,5.5,,72,,1x6,,EA,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fence|picket|cedar|dog_ear,,N,,,,,,,,ORDER,5,,
FENCE-PICKET-CED-1X6-FT-6,FENCE-PICKET-CED-1X6-FT-6-V1,cedar,fence,pickets,fence_picket,Cedar Fence Picket 1x6 Flat-Top 6',WRC,,Allowed,,,,0.75,5.5,,72,,1x6,,EA,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fence|picket|cedar|flat_top,,N,,,,,,,,ORDER,5,,
FENCE-RAIL-PT-2X4-8,FENCE-RAIL-PT-2X4-8-V1,pt_lumber,fence,rails,fence_rail,PT Fence Rail 2x4 8',SYP,,EquivalentOnlySameSpec,,,,1.5,3.5,,96,,2x4,1.5x3.5,LF,EA,8,5.33,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,fence|rail|pt|horizontal,R317,N,,,,,,,,STOCK,,,
FENCE-RAIL-PT-2X4-10,FENCE-RAIL-PT-2X4-10-V1,pt_lumber,fence,rails,fence_rail,PT Fence Rail 2x4 10',SYP,,EquivalentOnlySameSpec,,,,1.5,3.5,,120,,2x4,1.5x3.5,LF,EA,10,6.67,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,fence|rail|pt|horizontal,R317,N,,,,,,,,STOCK,,,
FENCE-RAIL-PT-2X4-16,FENCE-RAIL-PT-2X4-16-V1,pt_lumber,fence,rails,fence_rail,PT Fence Rail 2x4 16',SYP,,EquivalentOnlySameSpec,,,,1.5,3.5,,192,,2x4,1.5x3.5,LF,EA,16,10.67,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,fence|rail|pt|horizontal,R317,N,,,,,,,,STOCK,,,
FENCE-POST-PT-4X4-8,FENCE-POST-PT-4X4-8-V1,pt_lumber,fence,posts,fence_post,PT Fence Post 4x4 8',SYP,,EquivalentOnlySameSpec,,,,3.5,3.5,,96,,4x4,3.5x3.5,EA,EA,,9.33,,,,,UC4A,0.40,MCA,,,,,,,,,,,,,,,,,,,,,,,,,fence|post|pt|ground_contact,R317,N,,,,,,,,STOCK,,,
FENCE-POST-PT-4X4-10,FENCE-POST-PT-4X4-10-V1,pt_lumber,fence,posts,fence_post,PT Fence Post 4x4 10',SYP,,EquivalentOnlySameSpec,,,,3.5,3.5,,120,,4x4,3.5x3.5,EA,EA,,11.67,,,,,UC4A,0.40,MCA,,,,,,,,,,,,,,,,,,,,,,,,,fence|post|pt|ground_contact,R317,N,,,,,,,,STOCK,,,
FENCE-POST-PT-6X6-8,FENCE-POST-PT-6X6-8-V1,pt_lumber,fence,posts,fence_post,PT Fence Post 6x6 8',SYP,,EquivalentOnlySameSpec,,,,5.5,5.5,,96,,6x6,5.5x5.5,EA,EA,,22.0,,,,,UC4A,0.40,MCA,,,,,,,,,,,,,,,,,,,,,,,,,fence|post|pt|ground_contact,R317,N,,,,,,,,STOCK,,,
FENCE-POST-PT-6X6-10,FENCE-POST-PT-6X6-10-V1,pt_lumber,fence,posts,fence_post,PT Fence Post 6x6 10',SYP,,EquivalentOnlySameSpec,,,,5.5,5.5,,120,,6x6,5.5x5.5,EA,EA,,27.5,,,,,UC4A,0.40,MCA,,,,,,,,,,,,,,,,,,,,,,,,,fence|post|pt|ground_contact,R317,N,,,,,,,,STOCK,,,
FENCE-POST-PT-ROUND-4-8,FENCE-POST-PT-ROUND-4-8-V1,pt_lumber,fence,posts,fence_post,"PT Round Post 4"" x 8'",SYP,,EquivalentOnlySameSpec,,,,,,,96,4,,,EA,EA,,,,,,,UC4A,0.40,MCA,,,,,,,,,,,,,,,,,,,,,,,,,fence|post|pt|round|ground_contact,R317,N,,,,,,,,STOCK,,,
FENCE-POST-PT-ROUND-5-8,FENCE-POST-PT-ROUND-5-8-V1,pt_lumber,fence,posts,fence_post,"PT Round Post 5"" x 8'",SYP,,EquivalentOnlySameSpec,,,,,,,96,5,,,EA,EA,,,,,,,UC4A,0.40,MCA,,,,,,,,,,,,,,,,,,,,,,,,,fence|post|pt|round|ground_contact,R317,N,,,,,,,,STOCK,,,
FENCE-POST-PT-ROUND-6-8,FENCE-POST-PT-ROUND-6-8-V1,pt_lumber,fence,posts,fence_post,"PT Round Post 6"" x 8'",SYP,,EquivalentOnlySameSpec,,,,,,,96,6,,,EA,EA,,,,,,,UC4A,0.40,MCA,,,,,,,,,,,,,,,,,,,,,,,,,fence|post|pt|round|ground_contact,R317,N,,,,,,,,STOCK,,,
FENCE-GATE-HINGE-T-BLK,FENCE-GATE-HINGE-T-BLK-V1,hardware,gate_hardware,hinges,gate_hinge,"Gate T-Hinge 8"" Black",,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,,,,,Black,,,,,,,,,,,,,,fence|gate|hardware|hinges,,N,,,,,,,,STOCK,,,
FENCE-GATE-HINGE-T-GAL,FENCE-GATE-HINGE-T-GAL-V1,hardware,gate_hardware,hinges,gate_hinge,"Gate T-Hinge 8"" Galvanized",,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,,,,,Galvanized,,,,,,,,,,,,,,fence|gate|hardware|hinges,,N,,,,,,,,STOCK,,,
FENCE-GATE-HINGE-STRAP-BLK,FENCE-GATE-HINGE-STRAP-BLK-V1,hardware,gate_hardware,hinges,gate_hinge,"Gate Strap Hinge 12"" Black",,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,,,,,Black,,,,,,,,,,,,,,fence|gate|hardware|hinges,,N,,,,,,,,STOCK,,,
FENCE-GATE-HINGE-STRAP-GAL,FENCE-GATE-HINGE-STRAP-GAL-V1,hardware,gate_hardware,hinges,gate_hinge,"Gate Strap Hinge 12"" Galvanized",,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,,,,,Galvanized,,,,,,,,,,,,,,fence|gate|hardware|hinges,,N,,,,,,,,STOCK,,,
FENCE-GATE-LATCH-THUMB-BLK,FENCE-GATE-LATCH-THUMB-BLK-V1,hardware,gate_hardware,latches,gate_latch,Gate Thumb Latch Black,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,,,,,Black,,,,,,,,,,,,,,fence|gate|hardware|latches,,N,,,,,,,,STOCK,,,
FENCE-GATE-LATCH-THUMB-GAL,FENCE-GATE-LATCH-THUMB-GAL-V1,hardware,gate_hardware,latches,gate_latch,Gate Thumb Latch Galvanized,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,,,,,Galvanized,,,,,,,,,,,,,,fence|gate|hardware|latches,,N,,,,,,,,STOCK,,,
FENCE-GATE-LATCH-RING-BLK,FENCE-GATE-LATCH-RING-BLK-V1,hardware,gate_hardware,latches,gate_latch,Gate Ring Latch Black,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,,,,,Black,,,,,,,,,,,,,,fence|gate|hardware|latches,,N,,,,,,,,STOCK,,,
FENCE-GATE-LATCH-RING-GAL,FENCE-GATE-LATCH-RING-GAL-V1,hardware,gate_hardware,latches,gate_latch,Gate Ring Latch Galvanized,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,,,,,Galvanized,,,,,,,,,,,,,,fence|gate|hardware|latches,,N,,,,,,,,STOCK,,,
FENCE-GATE-WHEEL-SWIVEL-BLK,FENCE-GATE-WHEEL-SWIVEL-BLK-V1,hardware,gate_hardware,accessories,gate_wheel,Gate Gate Wheel Swivel Black,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,,,,,Black,,,,,,,,,,,,,,fence|gate|hardware|accessories,,N,,,,,,,,STOCK,,,
FENCE-GATE-WHEEL-SWIVEL-GAL,FENCE-GATE-WHEEL-SWIVEL-GAL-V1,hardware,gate_hardware,accessories,gate_wheel,Gate Gate Wheel Swivel Galvanized,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,,,,,Galvanized,,,,,,,,,,,,,,fence|gate|hardware|accessories,,N,,,,,,,,STOCK,,,
FENCE-GATE-SPRING-SELF-BLK,FENCE-GATE-SPRING-SELF-BLK-V1,hardware,gate_hardware,accessories,gate_spring,Gate Self-Closing Spring Black,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,,,,,Black,,,,,,,,,,,,,,fence|gate|hardware|accessories,,N,,,,,,,,STOCK,,,
FENCE-GATE-SPRING-SELF-GAL,FENCE-GATE-SPRING-SELF-GAL-V1,hardware,gate_hardware,accessories,gate_spring,Gate Self-Closing Spring Galvanized,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,,,,,Galvanized,,,,,,,,,,,,,,fence|gate|hardware|accessories,,N,,,,,,,,STOCK,,,
LAND-TIMBER-PT-3X4-8,LAND-TIMBER-PT-3X4-8-V1,pt_lumber,landscape,timbers,landscape_timber,PT Landscape Timber 3x4 8',SYP,,EquivalentOnlySameSpec,,,,2.5,3.5,,96,,3x4,2.5x3.5,EA,EA,8.0,6.67,,,,,UC4A,0.40,MCA,,,,,,,,,,,,,,,,,,,,,,,,,landscape|timber|pt|retaining|border,R317,N,,,,,,,,STOCK,,,
LAND-TIMBER-PT-4X4-8,LAND-TIMBER-PT-4X4-8-V1,pt_lumber,landscape,timbers,landscape_timber,PT Landscape Timber 4x4 8',SYP,,EquivalentOnlySameSpec,,,,3.5,3.5,,96,,4x4,3.5x3.5,EA,EA,8.0,9.33,,,,,UC4A,0.40,MCA,,,,,,,,,,,,,,,,,,,,,,,,,landscape|timber|pt|retaining|border,R317,N,,,,,,,,STOCK,,,
LAND-TIMBER-PT-6X6-8,LAND-TIMBER-PT-6X6-8-V1,pt_lumber,landscape,timbers,landscape_timber,PT Landscape Timber 6x6 8',SYP,,EquivalentOnlySameSpec,,,,5.5,5.5,,96,,6x6,5.5x5.5,EA,EA,8.0,22.0,,,,,UC4A,0.40,MCA,,,,,,,,,,,,,,,,,,,,,,,,,landscape|timber|pt|retaining|border,R317,N,,,,,,,,STOCK,,,
LAND-BARRIER-3X50,LAND-BARRIER-3X50-V1,landscaping,geotextile,weed_barrier,landscape_fabric,Weed Barrier Fabric 3'x50',,,Allowed,,,,,,,,,,,SF,RL,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,3,50,,,landscape|weed_barrier|fabric|ground_cover,,N,,,,,,,,STOCK,,,
LAND-BARRIER-3X100,LAND-BARRIER-3X100-V1,landscaping,geotextile,weed_barrier,landscape_fabric,Weed Barrier Fabric 3'x100',,,Allowed,,,,,,,,,,,SF,RL,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,3,100,,,landscape|weed_barrier|fabric|ground_cover,,N,,,,,,,,STOCK,,,
LAND-BARRIER-4X300,LAND-BARRIER-4X300-V1,landscaping,geotextile,weed_barrier,landscape_fabric,Weed Barrier Fabric 4'x300',,,Allowed,,,,,,,,,,,SF,RL,,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,4,300,,,landscape|weed_barrier|fabric|ground_cover,,N,,,,,,,,STOCK,,,
LAND-SILT-STD-100,LAND-SILT-STD-100-V1,landscaping,erosion_control,silt_fence,silt_fence,Standard Silt Fence 3'x100',,,Allowed,,,,,,,,,,,LF,RL,100,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,3,100,,,erosion|silt_fence|sediment_control,,N,,,,,,,,STOCK,,,
LAND-SILT-STAKE-100,LAND-SILT-STAKE-100-V1,landscaping,erosion_control,silt_fence,silt_fence,Silt Fence with Stakes 3'x100',,,Allowed,,,,,,,,,,,LF,RL,100,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,3,100,,,erosion|silt_fence|sediment_control,,N,,,,,,,,STOCK,,,Pre-attached stakes
LAND-STAKE-WOOD-18,LAND-STAKE-WOOD-18-V1,landscaping,erosion_control,stakes,wood_stake,"Wood Survey/Form Stake 18""",,,Allowed,,,,,,,18,,,,EA,BDL,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stake|wood|survey|form,,N,,,,,,,,STOCK,,,
LAND-STAKE-WOOD-24,LAND-STAKE-WOOD-24-V1,landscaping,erosion_control,stakes,wood_stake,"Wood Survey/Form Stake 24""",,,Allowed,,,,,,,24,,,,EA,BDL,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stake|wood|survey|form,,N,,,,,,,,STOCK,,,
PT-DECK-54X6-8,PT-DECK-54X6-8-V1,pt_lumber,deck_boards,standard,deck_board,PT Deck Board 5/4x6 8',SYP,,EquivalentOnlySameSpec,,,KDAT,1,5.5,,96,,5/4x6,,LF,EA,8,4.0,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,deck|board|pt|above_ground,R507,N,,,,,,,,STOCK,,,Standard radius-edge
PT-DECK-54X6-10,PT-DECK-54X6-10-V1,pt_lumber,deck_boards,standard,deck_board,PT Deck Board 5/4x6 10',SYP,,EquivalentOnlySameSpec,,,KDAT,1,5.5,,120,,5/4x6,,LF,EA,10,5.0,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,deck|board|pt|above_ground,R507,N,,,,,,,,STOCK,,,Standard radius-edge
PT-DECK-54X6-12,PT-DECK-54X6-12-V1,pt_lumber,deck_boards,standard,deck_board,PT Deck Board 5/4x6 12',SYP,,EquivalentOnlySameSpec,,,KDAT,1,5.5,,144,,5/4x6,,LF,EA,12,6.0,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,deck|board|pt|above_ground,R507,N,,,,,,,,STOCK,,,Standard radius-edge
PT-DECK-54X6-16,PT-DECK-54X6-16-V1,pt_lumber,deck_boards,standard,deck_board,PT Deck Board 5/4x6 16',SYP,,EquivalentOnlySameSpec,,,KDAT,1,5.5,,192,,5/4x6,,LF,EA,16,8.0,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,deck|board|pt|above_ground,R507,N,,,,,,,,STOCK,,,Standard radius-edge
PT-DECK-54X6-20,PT-DECK-54X6-20-V1,pt_lumber,deck_boards,standard,deck_board,PT Deck Board 5/4x6 20',SYP,,EquivalentOnlySameSpec,,,KDAT,1,5.5,,240,,5/4x6,,LF,EA,20,10.0,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,deck|board|pt|above_ground,R507,N,,,,,,,,STOCK,,,Standard radius-edge
PT-DECK-2X6-8,PT-DECK-2X6-8-V1,pt_lumber,deck_boards,standard,deck_board,PT Deck Board 2x6 8',SYP,,EquivalentOnlySameSpec,,,KDAT,1.5,5.5,,96,,2x6,,LF,EA,8,8.0,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,deck|board|pt|above_ground,R507,N,,,,,,,,STOCK,,,Full dimension
PT-DECK-2X6-10,PT-DECK-2X6-10-V1,pt_lumber,deck_boards,standard,deck_board,PT Deck Board 2x6 10',SYP,,EquivalentOnlySameSpec,,,KDAT,1.5,5.5,,120,,2x6,,LF,EA,10,10.0,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,deck|board|pt|above_ground,R507,N,,,,,,,,STOCK,,,Full dimension
PT-DECK-2X6-12,PT-DECK-2X6-12-V1,pt_lumber,deck_boards,standard,deck_board,PT Deck Board 2x6 12',SYP,,EquivalentOnlySameSpec,,,KDAT,1.5,5.5,,144,,2x6,,LF,EA,12,12.0,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,deck|board|pt|above_ground,R507,N,,,,,,,,STOCK,,,Full dimension
PT-DECK-2X6-16,PT-DECK-2X6-16-V1,pt_lumber,deck_boards,standard,deck_board,PT Deck Board 2x6 16',SYP,,EquivalentOnlySameSpec,,,KDAT,1.5,5.5,,192,,2x6,,LF,EA,16,16.0,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,deck|board|pt|above_ground,R507,N,,,,,,,,STOCK,,,Full dimension
PT-DECK-2X6-20,PT-DECK-2X6-20-V1,pt_lumber,deck_boards,standard,deck_board,PT Deck Board 2x6 20',SYP,,EquivalentOnlySameSpec,,,KDAT,1.5,5.5,,240,,2x6,,LF,EA,20,20.0,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,deck|board|pt|above_ground,R507,N,,,,,,,,STOCK,,,Full dimension
PT-RAIL-2X4-8,PT-RAIL-2X4-8-V1,pt_lumber,deck_rail,rail,deck_rail,PT Deck Rail 2x4 8',SYP,,EquivalentOnlySameSpec,,,,1.5,3.5,,96,,2x4,1.5x3.5,LF,EA,8,5.33,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,deck|rail|pt|top_rail|bottom_rail,R507,N,,,,,,,,STOCK,,,
PT-RAIL-2X4-10,PT-RAIL-2X4-10-V1,pt_lumber,deck_rail,rail,deck_rail,PT Deck Rail 2x4 10',SYP,,EquivalentOnlySameSpec,,,,1.5,3.5,,120,,2x4,1.5x3.5,LF,EA,10,6.67,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,deck|rail|pt|top_rail|bottom_rail,R507,N,,,,,,,,STOCK,,,
PT-RAIL-2X4-12,PT-RAIL-2X4-12-V1,pt_lumber,deck_rail,rail,deck_rail,PT Deck Rail 2x4 12',SYP,,EquivalentOnlySameSpec,,,,1.5,3.5,,144,,2x4,1.5x3.5,LF,EA,12,8.0,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,deck|rail|pt|top_rail|bottom_rail,R507,N,,,,,,,,STOCK,,,
PT-BALUSTER-2X2-36,PT-BALUSTER-2X2-36-V1,pt_lumber,deck_rail,balusters,baluster,"PT Baluster 2x2 36""",SYP,,EquivalentOnlySameSpec,,,,1.5,1.5,,36,,2x2,1.5x1.5,EA,EA,3.0,1.0,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,deck|baluster|pt|spindle,R507,N,,,,,,,,STOCK,,,
PT-BALUSTER-2X2-42,PT-BALUSTER-2X2-42-V1,pt_lumber,deck_rail,balusters,baluster,"PT Baluster 2x2 42""",SYP,,EquivalentOnlySameSpec,,,,1.5,1.5,,42,,2x2,1.5x1.5,EA,EA,3.5,1.17,,,,,UC3B,0.25,MCA,,,,,,,,,,,,,,,,,,,,,,,,,deck|baluster|pt|spindle,R507,N,,,,,,,,STOCK,,,
